run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
0,33.64273643493652,11232169984,13933760512,None,None,107.1,11213889536,0
0,33.774375200271606,11299016704,13933760512,None,None,98.8,11281080320,0
0,33.90581655502319,11366518784,13933760512,None,None,98.9,11348336640,0
0,34.03817057609558,11434414080,13933760512,None,None,98.2,11416014848,0
0,34.1704638004303,11501522944,13933760512,None,None,98.3,11483533312,0
0,34.302602767944336,11569549312,13933760512,None,None,98.4,11551162368,0
0,34.434871196746826,11637444608,13933760512,None,None,98.3,11619123200,0
0,34.5724151134491,11930783744,14592266240,None,None,101.8,11848110080,0
0,34.7104434967041,12321869824,15243083776,None,None,94.2,12274020352,0
0,34.8663547039032,12976881664,16544714752,None,None,96.2,12957360128,0
0,35.0087149143219,13538918400,16544714752,None,None,91.3,13443899392,0
0,35.15351176261902,13765410816,16544714752,None,None,103.6,13722820608,0
0,35.29223370552063,13980762112,16544714752,None,None,100.9,13934632960,0
0,35.432332038879395,14201618432,16544714752,None,None,92.8,14163222528,0
0,35.571101665496826,13527158784,15893897216,None,None,86.4,13604679680,0
0,35.723427534103394,12751773696,15878516736,None,None,98.5,12614811648,0
0,35.871525287628174,13273964544,15878516736,None,None,94.5,13151682560,0
0,36.00392246246338,12323954688,15878516736,None,None,83.1,12306530304,0
0,36.153454542160034,12877602816,15878516736,None,None,100.3,12751126528,0
0,36.30181694030762,13431250944,15878516736,None,None,101.1,13306871808,0
0,36.43665933609009,13835300864,17180147712,None,None,96.4,13767544832,0
0,36.57923936843872,14068084736,17180147712,None,None,98.2,14021300224,0
0,36.71934175491333,14275702784,17180147712,None,None,99.9,14228918272,0
0,36.85525155067444,14346031104,17180147712,None,None,95.6,14331412480,38014976
0,36.99352526664734,14358466560,17180147712,None,None,101.2,14360260608,153870336
0,37.13229203224182,14374920192,17180147712,None,None,100.9,14383230976,290283520
0,37.27745246887207,14375968768,17180147712,None,None,96.5,14392590336,437002240
0,37.443050384521484,14331867136,17180147712,None,None,102.7,14324957184,584835072
0,37.58022713661194,13030359040,17180147712,None,None,87.5,14324957184,584835072
0,37.726709842681885,13575618560,17180147712,None,None,102.4,13449048064,584835072
0,37.86569309234619,13883899904,17180147712,None,None,100.7,13837021184,584835072
0,38.0040500164032,14062157824,17180147712,None,None,101.2,14023667712,584835072
0,38.14574646949768,14257340416,17180147712,None,None,105.9,14208364544,586784768
0,38.306565284729004,14268481536,17180147712,None,None,99.5,14261563392,648228864
0,38.459354639053345,12996063232,17180147712,None,None,91.6,14261563392,648228864
0,38.596898555755615,13131091968,16203927552,None,None,87.2,13122662400,648204288
0,38.74058508872986,13292355584,16203927552,None,None,97.5,13285380096,648192000
0,38.88361954689026,13292367872,16203927552,None,None,97.9,13285380096,648192000
0,39.023398876190186,13095002112,16041222144,None,None,100.1,13085872128,648118272
0,39.15999722480774,13154299904,17180147712,None,None,95.2,13098930176,647766016
0,39.29664349555969,13400006656,17180147712,None,None,102.4,13346811904,647389184
0,39.43311142921448,13647745024,17180147712,None,None,102.6,13592453120,647114752
0,39.57010102272034,13899476992,17180147712,None,None,87.6,13844209664,647016448
0,39.70687651634216,14151266304,17180147712,None,None,102.4,14093922304,646864896
0,39.847103118896484,14275825664,17342853120,None,None,99.8,14266732544,674684928
0,39.98118734359741,14350143488,17342853120,None,None,104.4,14350049280,687910912
0,40.12170910835266,14389223424,18644484096,None,None,92.5,14369230848,795709440
0,40.27724480628967,14354538496,18644484096,None,None,109.3,14388883456,992063488
0,40.41346025466919,14371713024,18644484096,None,None,95.4,14371868672,1204219904
0,40.55716276168823,14378229760,18644484096,None,None,97.4,14368440320,1442422784
0,40.70771551132202,14389805056,18644484096,None,None,99.6,14301032448,1801334784
0,40.84350371360779,12871692288,18481778688,None,None,95.7,14110416896,2101174272
0,40.984049797058105,11677368320,16366632960,None,None,92.5,11670102016,2100932608
0,41.119876861572266,11839889408,16203927552,None,None,95.7,11832905728,2100834304
0,41.25525641441345,11839889408,16203927552,None,None,103.4,11832905728,2100834304
0,41.38958525657654,6312947712,10671992832,None,None,52.1,6308659200,2094075904
0,41.50991988182068,2409775104,6746124288,None,None,83.1,2402648064,2045149184
0,41.628456592559814,2425634816,6746124288,None,None,25.3,2417680384,2030546944
0,41.74726414680481,1593303040,5444493312,None,None,50.5,1642782720,1503813632
0,41.85679650306702,350744576,4083572736,None,None,82.2,343646208,1499357184
0,41.95934581756592,0,0,None,None,97.5,0,0
1,1.6294524669647217,1835008,30662656,None,None,0.0,978944,0
1,1.7309744358062744,31252480,417132544,None,None,521.8,24199168,0
1,1.8352124691009521,69394432,587812864,None,None,364.6,61636608,0
1,1.9381296634674072,94679040,616394752,None,None,87.4,86872064,0
1,2.04109525680542,125657088,703344640,None,None,87.4,117596160,0
1,2.145437002182007,265748480,1462517760,None,None,143.7,256884736,0
1,2.250269889831543,290545664,1739599872,None,None,95.4,279928832,0
1,2.3556814193725586,405757952,2024828928,None,None,151.8,397094912,0
1,2.4638476371765137,536018944,2129190912,None,None,101.7,633094144,0
1,2.573566436767578,620580864,2372857856,None,None,109.4,613064704,0
1,2.680279016494751,697319424,2459045888,None,None,140.5,688680960,0
1,2.7939274311065674,795140096,2767409152,None,None,96.8,781430784,0
1,2.901855945587158,808099840,2806841344,None,None,92.6,800088064,0
1,3.0262813568115234,998776832,3034464256,None,None,112.5,1069711360,0
1,3.1531012058258057,1174073344,3160981504,None,None,110.4,1135325184,0
1,3.2612650394439697,1011073024,3040710656,None,None,110.9,1003167744,0
1,3.3787975311279297,1057263616,3069591552,None,None,93.6,1279746048,0
1,3.509120225906372,1322553344,3499933696,None,None,122.8,1281667072,0
1,3.6185643672943115,1252286464,3395428352,None,None,137.0,1243910144,0
1,3.7282888889312744,1290690560,3395428352,None,None,91.1,1282109440,0
1,3.8396217823028564,1357520896,3456999424,None,None,107.8,1350205440,0
1,3.949798583984375,1461329920,3607994368,None,None,145.2,1453043712,0
1,4.085993766784668,1767452672,4064329728,None,None,95.5,1724510208,0
1,4.196564674377441,1589739520,3749593088,None,None,117.5,1581408256,0
